Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
92,2.0,0.0,671.0,12.0,32.0,3918.0,0.0,18.202000010000006,18.202000010000006,0.0,648.9848339557648,,,,,,,,,,,,,,,,6.865084913253924,5.369258297059614,18.007189567256383,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2.0,0.0,789.0,13.0,119.0,4037.0,0.0,66.00200001000003,66.00200001000003,0.0,664.8934519290924,,,,,,,,,,,,,,,,29.56843199900508,18.379518069503238,62.57550053465206,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2.0,0.0,804.0,14.0,16.0,4053.0,0.0,8.60100001,8.60100001,0.0,667.6726291179657,,,,,,,,,,,,,,,,3.6739083130105366,2.80896347178073,8.554445831135979,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2.0,0.0,823.0,15.0,20.0,4073.0,0.0,7.3020000099999995,7.3020000099999995,0.0,671.0049686431885,,,,,,,,,,,,,,,,2.6485131400899933,2.3511967979770443,7.2589371975358254,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2.0,0.0,912.0,16.0,90.0,4163.0,0.0,66.00100001,66.00100001,0.0,683.4953200817108,,,,,,,,,,,,,,,,29.469519057236507,18.613885522175597,63.44165446837436,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2.0,0.0,922.0,17.0,11.0,4174.0,0.0,4.20200001,4.20200001,0.0,685.6694536209106,,,,,,,,,,,,,,,,1.180134973135858,1.4392822878185343,4.1943930533219635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2.0,0.0,976.0,18.0,55.0,4229.0,0.0,27.904000010000026,27.904000010000026,0.0,693.4291052818298,,,,,,,,,,,,,,,,10.658467292154375,7.993685183326569,27.35579857479847,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2.0,0.0,1036.0,19.0,61.0,4290.0,0.0,38.30600001000001,38.30600001000001,0.0,701.9506311416626,,,,,,,,,,,,,,,,16.757678983386953,10.233625077067964,37.337877148144955,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2.0,0.0,1101.0,20.0,66.0,4356.0,0.0,34.110000010000014,34.110000010000014,0.0,711.1864285469055,,,,,,,,,,,,,,,,12.210860095774356,10.280210733522795,33.34964374752218,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2.0,0.0,1131.0,21.0,31.0,4387.0,0.0,13.901000009999997,13.901000009999997,0.0,715.9077620506287,,,,,,,,,,,,,,,,5.12704212328703,4.00958995062658,13.760949695997384,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2.0,0.0,1267.0,22.0,137.0,4524.0,0.0,79.30700001000001,79.30700001000001,0.0,734.1014478206635,,,,,,,,,,,,,,,,40.54210746377405,20.520253467526846,73.86714053546221,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2.0,0.0,1290.0,23.0,24.0,4548.0,0.0,15.302000009999999,15.302000009999999,0.0,737.913232088089,,,,,,,,,,,,,,,,5.698075857591457,5.046040176662904,15.186130395671066,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2.0,0.0,1303.0,24.0,14.0,4562.0,0.0,7.70100001,7.70100001,0.0,740.7027144432068,,,,,,,,,,,,,,,,2.8471242781494928,2.585836300545742,7.671659053437494,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2.0,0.0,1317.0,25.0,15.0,4577.0,0.0,7.70100001,7.70100001,0.0,743.39129114151,,,,,,,,,,,,,,,,2.941756858094783,2.5140774003235102,7.6674828968835556,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2.0,0.0,1397.0,26.0,81.0,4658.0,0.0,38.21100001000001,38.21100001000001,0.0,754.5080735683441,,,,,,,,,,,,,,,,12.107826442355629,11.664306558687402,37.27965354815971,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2.0,0.0,1518.0,27.0,122.0,4780.0,0.0,61.81200001,61.81200001,0.0,770.9192066192627,,,,,,,,,,,,,,,,32.704719586193576,17.409751743523625,57.91264158165225,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2.0,0.0,1643.0,28.0,126.0,4906.0,0.0,61.80200001000006,61.80200001000006,0.0,787.6885139942169,,,,,,,,,,,,,,,,22.262042469475087,15.99869933760367,59.078323024339966,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2.0,0.0,1739.0,29.0,97.0,5003.0,0.0,45.10200001000002,45.10200001000002,0.0,800.8407666683197,,,,,,,,,,,,,,,,19.469281767246454,12.159431998606241,43.27622518552988,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2.0,0.0,1848.0,30.0,110.0,5113.0,0.0,46.805000010000036,46.805000010000036,0.0,815.6968936920166,,,,,,,,,,,,,,,,20.292284162274612,13.263803384888554,44.63777881512722,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2.0,0.0,1943.0,31.0,96.0,5209.0,0.0,58.61000001,58.61000001,0.0,828.9939312934875,,,,,,,,,,,,,,,,27.236732515643805,17.259758430981005,56.07858901002388,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2.0,0.0,1967.0,32.0,25.0,5234.0,0.0,12.303000009999998,12.303000009999998,0.0,832.9863159656525,,,,,,,,,,,,,,,,4.547725742420476,3.89055379793207,12.206060652834744,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2.0,0.0,1992.0,33.0,26.0,5260.0,0.0,6.602000009999995,6.602000009999995,0.0,837.0478451251984,,,,,,,,,,,,,,,,1.5420509463556331,1.7265127349672014,6.5700187550962035,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2.0,0.0,2020.0,34.0,29.0,5289.0,0.0,14.802000009999999,14.802000009999999,0.0,841.5222871303558,,,,,,,,,,,,,,,,6.948869186059715,4.6406617073195955,14.622053726516844,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2.0,0.0,2098.0,35.0,79.0,5368.0,0.0,42.00100001000001,42.00100001000001,0.0,852.3366935253143,,,,,,,,,,,,,,,,18.735851987240203,11.772492465311187,40.58018373873399,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2.0,0.0,2173.0,36.0,76.0,5444.0,0.0,43.00300001000002,43.00300001000002,0.0,862.7848734855652,,,,,,,,,,,,,,,,16.64286897547723,11.854118906250555,41.79658141825746,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2.0,0.0,2238.0,37.0,66.0,5510.0,0.0,38.40200001000001,38.40200001000001,0.0,871.9545292854309,,,,,,,,,,,,,,,,16.10233074245219,11.726120917659602,37.39274125299361,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2.0,0.0,2262.0,38.0,25.0,5535.0,0.0,10.703000009999998,10.703000009999998,0.0,875.9001460075378,,,,,,,,,,,,,,,,3.736717428044676,2.955816149324812,10.623942734461393,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2.0,0.0,2291.0,39.0,30.0,5565.0,0.0,13.901000009999997,13.901000009999997,0.0,880.7475128173828,,,,,,,,,,,,,,,,5.164651983673933,4.011323091236815,13.764990092566022,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2.0,0.0,2354.0,40.0,64.0,5629.0,0.0,31.502000010000017,31.502000010000017,0.0,889.7237565517426,,,,,,,,,,,,,,,,12.811144072588085,8.989873308524752,30.725623556983933,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,3.0,0.0,32.0,1.0,33.0,5662.0,0.0,12.801000009999996,12.801000009999996,0.0,947.0539643764496,,,,,,,,,,,,,,,,4.39689296036352,3.39718758431345,12.672972407676044,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,3.0,0.0,155.0,2.0,124.0,5786.0,0.0,64.90400000999999,64.90400000999999,0.0,963.6974158287048,,,,,,,,,,,,,,,,30.277439489087378,17.369186884577513,61.24111606891121,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,3.0,0.0,205.0,3.0,51.0,5837.0,0.0,19.412000010000042,19.412000010000042,0.0,971.3117604255676,,,,,,,,,,,,,,,,4.541738077697806,5.641439971754012,19.204117223338454,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3.0,0.0,249.0,4.0,45.0,5882.0,0.0,20.10200001000002,20.10200001000002,0.0,977.8126051425934,,,,,,,,,,,,,,,,7.5318650811748205,5.918100347191534,19.79038833476307,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,3.0,0.0,276.0,5.0,28.0,5910.0,0.0,9.104000009999995,9.104000009999995,0.0,982.1656274795532,,,,,,,,,,,,,,,,3.3286812472645986,2.679439652138327,9.023148765088948,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,3.0,0.0,286.0,6.0,11.0,5921.0,0.0,5.70100001,5.70100001,0.0,984.3207285404205,,,,,,,,,,,,,,,,1.9476598259437021,2.019759914271359,5.687210622362926,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,3.0,0.0,340.0,7.0,55.0,5976.0,0.0,23.50200001000001,23.50200001000001,0.0,992.0982489585876,,,,,,,,,,,,,,,,10.625832914813074,7.101601347287083,22.951156188788882,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3.0,0.0,375.0,8.0,36.0,6012.0,0.0,22.202000010000013,22.202000010000013,0.0,997.4487040042877,,,,,,,,,,,,,,,,8.169886101129014,6.810048024506002,21.93799198844894,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,3.0,0.0,387.0,9.0,13.0,6025.0,0.0,3.2040000099999997,3.2040000099999997,0.0,999.8490343093872,,,,,,,,,,,,,,,,0.7770207946341907,1.029253905273357,3.1978736340984883,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,3.0,0.0,442.0,10.0,56.0,6081.0,0.0,36.90100001000001,36.90100001000001,0.0,1007.8732855319977,,,,,,,,,,,,,,,,14.421943309221428,10.798328171920849,36.14393706505788,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,3.0,0.0,504.0,11.0,63.0,6144.0,0.0,24.20900001000003,24.20900001000003,0.0,1016.9897413253784,,,,,,,,,,,,,,,,9.966138351848032,8.390555007942748,23.614714146331753,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,3.0,0.0,534.0,12.0,31.0,6175.0,0.0,12.701000009999996,12.701000009999996,0.0,1021.7412683963776,,,,,,,,,,,,,,,,4.494936533577194,3.514459814214406,12.578730644637323,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,3.0,0.0,589.0,13.0,56.0,6231.0,0.0,19.41400001000001,19.41400001000001,0.0,1029.619015455246,,,,,,,,,,,,,,,,6.763684137902001,5.899928317872026,19.06105844085625,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,3.0,0.0,635.0,14.0,47.0,6278.0,0.0,12.703000009999991,12.703000009999991,0.0,1036.3757939338684,,,,,,,,,,,,,,,,5.631494236128637,3.2932673038866174,12.4564076828209,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,3.0,0.0,702.0,15.0,68.0,6346.0,0.0,35.30100001,35.30100001,0.0,1045.823492050171,,,,,,,,,,,,,,,,17.67822691320294,10.334218914255517,34.15070951633174,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,3.0,0.0,721.0,16.0,20.0,6366.0,0.0,10.802000009999999,10.802000009999999,0.0,1049.1519558429718,,,,,,,,,,,,,,,,3.8804741653664507,3.524548553780606,10.739010010868906,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,3.0,0.0,781.0,17.0,61.0,6427.0,0.0,42.50200001,42.50200001,0.0,1057.6804196834564,,,,,,,,,,,,,,,,18.773863263890096,12.117922138389007,41.41698519936597,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,3.0,0.0,823.0,18.0,43.0,6470.0,0.0,34.20100001,34.20100001,0.0,1064.0805780887604,,,,,,,,,,,,,,,,14.543636599176818,10.685026390535365,33.62379106389848,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,3.0,0.0,884.0,19.0,62.0,6532.0,0.0,24.308000010000022,24.308000010000022,0.0,1072.9963438510895,,,,,,,,,,,,,,,,9.05206413629037,6.570248814424156,23.77960370138768,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,3.0,0.0,902.0,20.0,19.0,6551.0,0.0,12.60100001,12.60100001,0.0,1076.2264170646667,,,,,,,,,,,,,,,,5.095119101534375,4.056832825245,12.521809675848228,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,3.0,0.0,977.0,21.0,76.0,6627.0,0.0,34.005000010000025,34.005000010000025,0.0,1086.7247326374054,,,,,,,,,,,,,,,,14.586872974067616,8.730836617028407,32.94392846541035,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,3.0,0.0,1077.0,22.0,101.0,6728.0,0.0,56.51400000999999,56.51400000999999,0.0,1100.374314546585,,,,,,,,,,,,,,,,29.74290069296217,15.16534948429208,53.59330324394773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,3.0,0.0,1183.0,23.0,107.0,6835.0,0.0,66.80300001000002,66.80300001000002,0.0,1114.8115372657776,,,,,,,,,,,,,,,,32.83647041221223,18.771454804075855,63.385719866171705,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3.0,0.0,1219.0,24.0,37.0,6872.0,0.0,12.002000009999993,12.002000009999993,0.0,1120.2435166835785,,,,,,,,,,,,,,,,3.076626829958767,3.3667907450583625,11.903144588710195,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,3.0,0.0,1327.0,25.0,109.0,6981.0,0.0,53.40500001000004,53.40500001000004,0.0,1134.926594734192,,,,,,,,,,,,,,,,27.215342663718207,13.297119965906594,50.51625926158004,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,3.0,0.0,1380.0,26.0,54.0,7035.0,0.0,16.70600001,16.70600001,0.0,1142.6086695194244,,,,,,,,,,,,,,,,8.908747147614005,4.290989226283476,16.250086497674133,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,3.0,0.0,1419.0,27.0,40.0,7075.0,0.0,18.70700001,18.70700001,0.0,1148.726246356964,,,,,,,,,,,,,,,,6.795875981891065,5.345695541093661,18.46042126797423,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,3.0,0.0,1473.0,28.0,55.0,7130.0,0.0,22.801000010000006,22.801000010000006,0.0,1156.50146484375,,,,,,,,,,,,,,,,10.155873792836557,6.010569297294438,22.2748576828697,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,3.0,0.0,1599.0,29.0,127.0,7257.0,0.0,100.80200000999999,100.80200000999999,0.0,1173.4330973625183,,,,,,,,,,,,,,,,45.92358559312006,27.9878919410519,95.11073896423117,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3.0,0.0,1641.0,30.0,43.0,7300.0,0.0,18.60100001,18.60100001,0.0,1179.6822044849396,,,,,,,,,,,,,,,,7.4903214222756995,5.697788540092587,18.304711221485903,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3.0,0.0,1718.0,31.0,78.0,7378.0,0.0,37.30500001000003,37.30500001000003,0.0,1190.5696454048157,,,,,,,,,,,,,,,,12.59026422657187,10.281930965579743,36.371921586140104,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,3.0,0.0,1804.0,32.0,87.0,7465.0,0.0,34.70600001000001,34.70600001000001,0.0,1202.473108291626,,,,,,,,,,,,,,,,17.33263816908594,10.273204267786786,33.24864176922784,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3.0,0.0,1811.0,33.0,8.0,7473.0,0.0,1.70200001,1.70200001,0.0,1204.2637646198273,,,,,,,,,,,,,,,,0.38708222852433666,0.5840849357759371,1.7009914258261558,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3.0,0.0,1866.0,34.0,56.0,7529.0,0.0,33.30200001000001,33.30200001000001,0.0,1212.1500504016876,,,,,,,,,,,,,,,,14.592389301292267,9.069648825607107,32.53195054897792,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3.0,0.0,1918.0,35.0,53.0,7582.0,0.0,34.10100001000001,34.10100001000001,0.0,1219.9388318061829,,,,,,,,,,,,,,,,14.013357204860418,9.970267440658782,33.40571114649375,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3.0,0.0,1942.0,36.0,25.0,7607.0,0.0,15.80100001,15.80100001,0.0,1223.9284422397614,,,,,,,,,,,,,,,,6.1230380232022386,5.00554870807382,15.66971681425741,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3.0,0.0,2030.0,37.0,89.0,7696.0,0.0,45.80200001000004,45.80200001000004,0.0,1236.0664360523224,,,,,,,,,,,,,,,,17.62287360748886,11.31004309350058,44.29548261515614,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3.0,0.0,2049.0,38.0,20.0,7716.0,0.0,10.902000009999998,10.902000009999998,0.0,1239.3514919281006,,,,,,,,,,,,,,,,3.5312073905947727,3.659892726243441,10.845752822401101,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,3.0,0.0,2070.0,39.0,22.0,7738.0,0.0,12.202000009999999,12.202000009999999,0.0,1242.9149944782257,,,,,,,,,,,,,,,,4.527115186238845,3.855495803023565,12.119049640729715,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,3.0,0.0,2107.0,40.0,38.0,7776.0,0.0,25.50100001000001,25.50100001000001,0.0,1248.5654292106628,,,,,,,,,,,,,,,,9.78023282936121,7.882574189991013,25.16429569100464,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,4.0,0.0,19.0,1.0,20.0,7796.0,0.0,8.003000009999997,8.003000009999997,0.0,1309.2155430316925,,,,,,,,,,,,,,,,2.179942848075977,2.5288004537125044,7.969550646533088,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,4.0,0.0,42.0,2.0,24.0,7820.0,0.0,10.903000009999998,10.903000009999998,0.0,1313.112694978714,,,,,,,,,,,,,,,,3.7015830031310286,3.44486758822071,10.828692293221206,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,4.0,0.0,119.0,3.0,78.0,7898.0,0.0,31.50600001000001,31.50600001000001,0.0,1323.8042738437653,,,,,,,,,,,,,,,,14.503609494526676,9.078300259700393,30.419641720642087,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,4.0,0.0,187.0,4.0,69.0,7967.0,0.0,43.50100001000001,43.50100001000001,0.0,1333.371542930603,,,,,,,,,,,,,,,,17.144557816560148,12.81772193805782,42.377547626100004,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4.0,0.0,197.0,5.0,11.0,7978.0,0.0,5.70100001,5.70100001,0.0,1335.5448205471039,,,,,,,,,,,,,,,,1.9476598259437021,2.019759914271359,5.687210622362926,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,4.0,0.0,263.0,6.0,67.0,8045.0,0.0,31.205000010000038,31.205000010000038,0.0,1345.1082472801208,,,,,,,,,,,,,,,,11.525176146284267,8.816417530121653,30.474813197542787,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,4.0,0.0,311.0,7.0,49.0,8094.0,0.0,24.706000010000018,24.706000010000018,0.0,1352.149985074997,,,,,,,,,,,,,,,,10.321256699271002,7.997627002853158,24.23481450293793,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,4.0,0.0,333.0,8.0,23.0,8117.0,0.0,11.701000009999998,11.701000009999998,0.0,1355.8565106391907,,,,,,,,,,,,,,,,4.065915503700179,3.5198540075404114,11.623173041960559,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,4.0,0.0,359.0,9.0,27.0,8144.0,0.0,18.30300001000001,18.30300001000001,0.0,1360.0688738822937,,,,,,,,,,,,,,,,6.801323730926275,6.149329653143205,18.14430990289882,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,4.0,0.0,385.0,10.0,27.0,8171.0,0.0,4.0110000100000045,4.0110000100000045,0.0,1364.364109992981,,,,,,,,,,,,,,,,0.6218464222701263,0.9839800849784963,3.9988308338548317,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,4.0,0.0,447.0,11.0,63.0,8234.0,0.0,28.706000010000004,28.706000010000004,0.0,1373.1437304019928,,,,,,,,,,,,,,,,14.101437316501466,8.988203959926684,27.859570466843753,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,4.0,0.0,486.0,12.0,40.0,8274.0,0.0,9.70300000999999,9.70300000999999,0.0,1379.0069599151611,,,,,,,,,,,,,,,,2.2371755221822545,2.3744092811599122,9.625375540175067,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,4.0,0.0,525.0,13.0,40.0,8314.0,0.0,18.705000010000006,18.705000010000006,0.0,1384.9071261882782,,,,,,,,,,,,,,,,7.0378335799488925,5.114199168380192,18.448973473855855,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,4.0,0.0,575.0,14.0,51.0,8365.0,0.0,39.00200001,39.00200001,0.0,1392.1461389064789,,,,,,,,,,,,,,,,16.113228220164334,12.271343802706589,38.23457317216394,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,4.0,0.0,586.0,15.0,12.0,8377.0,0.0,6.70100001,6.70100001,0.0,1394.7321181297302,,,,,,,,,,,,,,,,2.3780110610161445,2.3580913221790176,6.681523411740564,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,4.0,0.0,645.0,16.0,60.0,8437.0,0.0,36.20100001,36.20100001,0.0,1403.1788265705109,,,,,,,,,,,,,,,,16.648956137524234,10.590165078402004,35.25396556344952,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,4.0,0.0,657.0,17.0,13.0,8450.0,0.0,2.40400001,2.40400001,0.0,1405.6198897361755,,,,,,,,,,,,,,,,0.47755366150082423,0.7138538144100062,2.400670036098088,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,4.0,0.0,701.0,18.0,45.0,8495.0,0.0,29.50100001000001,29.50100001000001,0.0,1412.1476273536682,,,,,,,,,,,,,,,,11.902151388551982,8.70114034987325,29.006311660564283,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,4.0,0.0,763.0,19.0,63.0,8558.0,0.0,28.01000001,28.01000001,0.0,1420.952317237854,,,,,,,,,,,,,,,,12.957431434480437,7.110639092776495,27.233873134196422,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,4.0,0.0,779.0,20.0,17.0,8575.0,0.0,10.30100001,10.30100001,0.0,1423.9400284290314,,,,,,,,,,,,,,,,3.701364648144854,3.5133723091603657,10.25203020583552,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,4.0,0.0,814.0,21.0,36.0,8611.0,0.0,16.701000010000005,16.701000010000005,0.0,1429.3305230140686,,,,,,,,,,,,,,,,7.14434525191137,4.77627891302066,16.467415341524635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4.0,0.0,868.0,22.0,55.0,8666.0,0.0,25.901000010000022,25.901000010000022,0.0,1437.1579747200012,,,,,,,,,,,,,,,,9.877006127367602,6.965285552668752,25.393034713836,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,4.0,0.0,879.0,23.0,12.0,8678.0,0.0,5.70200001,5.70200001,0.0,1439.7272324562073,,,,,,,,,,,,,,,,1.7715048535570654,2.0055886341301834,5.688201658269142,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,4.0,0.0,918.0,24.0,40.0,8718.0,0.0,25.405000010000013,25.405000010000013,0.0,1445.65158700943,,,,,,,,,,,,,,,,9.320245785962484,8.425899834865806,25.066577001348822,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,4.0,0.0,942.0,25.0,25.0,8743.0,0.0,11.001000009999997,11.001000009999997,0.0,1449.6098637580872,,,,,,,,,,,,,,,,3.9292782903105574,2.9895644556737335,10.917614945978526,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,4.0,0.0,955.0,26.0,14.0,8757.0,0.0,5.301000009999999,5.301000009999999,0.0,1452.1759855747223,,,,,,,,,,,,,,,,1.8424183935965428,1.7735240192085509,5.2823309017850315,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
