Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
1076,53.0,0.0,1108.0,16.0,129.0,44366.0,0.0,7824.4754914049345,7824.4754914049345,0.0,5450.979346990585,,,,,,,,,,,,,,,,3655.981141195427,2252.9223259166015,7360.214138329052,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,53.0,0.0,1183.0,17.0,75.0,44441.0,0.0,4296.636023088199,4296.636023088199,0.0,5456.710357904434,,,,,,,,,,,,,,,,1920.0950144798546,1285.3832991266354,4156.785682684893,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,53.0,0.0,1267.0,18.0,84.0,44525.0,0.0,4833.070005496959,4833.070005496959,0.0,5463.075196504593,,,,,,,,,,,,,,,,2194.7447416824452,1440.2090521059947,4653.364812007643,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,53.0,0.0,1302.0,19.0,35.0,44560.0,0.0,1529.3859160311595,1529.3859160311595,0.0,5466.120492935181,,,,,,,,,,,,,,,,485.97673828521573,497.65018155087785,1513.8906208119897,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,53.0,0.0,1335.0,20.0,33.0,44593.0,0.0,1637.0701300717778,1637.0701300717778,0.0,5469.019197940826,,,,,,,,,,,,,,,,735.397587000431,506.4082680912321,1614.4164261268904,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,54.0,0.0,53.0,1.0,53.0,44646.0,0.0,3067.596549171119,3067.596549171119,0.0,5531.504057168961,,,,,,,,,,,,,,,,1444.9808201845838,907.7226155142406,2994.0065722736085,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,54.0,0.0,119.0,2.0,66.0,44712.0,0.0,3455.8138149053334,3455.8138149053334,0.0,5536.657221317291,,,,,,,,,,,,,,,,1459.0642500364443,1136.8286108239356,3362.878452855782,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,54.0,0.0,221.0,3.0,102.0,44814.0,0.0,6199.101350071875,6199.101350071875,0.0,5544.229573249817,,,,,,,,,,,,,,,,2849.576047744322,1793.6972181950794,5914.3589521541035,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,54.0,0.0,267.0,4.0,46.0,44860.0,0.0,2298.7858376563054,2298.7858376563054,0.0,5547.983872175217,,,,,,,,,,,,,,,,1045.031801298792,704.800287558061,2252.9673421387,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,54.0,0.0,324.0,5.0,57.0,44917.0,0.0,3490.974873733749,3490.974873733749,0.0,5552.53409910202,,,,,,,,,,,,,,,,1533.1264971903477,1030.0286098266754,3406.993657050949,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,54.0,0.0,418.0,6.0,94.0,45011.0,0.0,4663.480713168566,4663.480713168566,0.0,5560.0105521678925,,,,,,,,,,,,,,,,2090.2659977704507,1182.2032164317832,4471.467176554692,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,54.0,0.0,635.0,7.0,217.0,45228.0,0.0,13385.027947420289,13385.027947420289,0.0,5575.34641456604,,,,,,,,,,,,,,,,6127.618700481558,3513.6896793270694,12067.402091507298,58.33294930875576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,54.0,0.0,668.0,8.0,33.0,45261.0,0.0,1839.292593021302,1839.292593021302,0.0,5578.226739645004,,,,,,,,,,,,,,,,798.3861045446243,613.3832671803307,1814.7606121835138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,54.0,0.0,876.0,9.0,208.0,45469.0,0.0,12297.644201426492,12297.644201426492,0.0,5592.944947481155,,,,,,,,,,,,,,,,5826.264566116646,3146.9424114893477,11096.87804972395,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,54.0,0.0,923.0,10.0,47.0,45516.0,0.0,2203.5843255506406,2203.5843255506406,0.0,5597.228070497513,,,,,,,,,,,,,,,,977.8294862765706,672.2602935144001,2159.7861258214625,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,54.0,0.0,981.0,11.0,58.0,45574.0,0.0,3136.7141942529774,3136.7141942529774,0.0,5601.822996377945,,,,,,,,,,,,,,,,1338.2009083422597,981.907500273914,3062.1607022713965,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,54.0,0.0,1027.0,12.0,46.0,45620.0,0.0,2834.508106841457,2834.508106841457,0.0,5605.660047292709,,,,,,,,,,,,,,,,1317.5631513595276,891.8436517470706,2776.6768787576757,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,54.0,0.0,1229.0,13.0,202.0,45822.0,0.0,12584.45388466418,12584.45388466418,0.0,5620.029196500778,,,,,,,,,,,,,,,,5893.550099658642,3429.208795746173,11405.362126659793,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,54.0,0.0,1358.0,14.0,129.0,45951.0,0.0,7635.016331191084,7635.016331191084,0.0,5629.954504966736,,,,,,,,,,,,,,,,3496.483476224627,2152.127465957001,7191.161123881984,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,54.0,0.0,1497.0,15.0,139.0,46090.0,0.0,8801.227059350134,8801.227059350134,0.0,5640.154011249542,,,,,,,,,,,,,,,,4016.404007943029,2487.6559937159327,8251.1981003464,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,54.0,0.0,1651.0,16.0,154.0,46244.0,0.0,9199.363868977573,9199.363868977573,0.0,5651.376501083374,,,,,,,,,,,,,,,,4597.77456994693,2508.7349604174924,8499.806391597342,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,54.0,0.0,1690.0,17.0,39.0,46283.0,0.0,1128.4923021111686,1128.4923021111686,0.0,5654.696780920029,,,,,,,,,,,,,,,,438.0354391737483,286.5359549281984,1112.5214414248176,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,54.0,0.0,1746.0,18.0,56.0,46339.0,0.0,3469.23395417246,3469.23395417246,0.0,5659.13946890831,,,,,,,,,,,,,,,,1647.1258706469218,1048.0690733474155,3380.375280696928,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,54.0,0.0,1778.0,19.0,32.0,46371.0,0.0,2119.2655588416264,2119.2655588416264,0.0,5661.96089053154,,,,,,,,,,,,,,,,924.3488797601476,630.5881054172777,2091.778172862163,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,54.0,0.0,1850.0,20.0,72.0,46443.0,0.0,3790.6642106285653,3790.6642106285653,0.0,5667.50155043602,,,,,,,,,,,,,,,,1694.3302716510507,1128.1602139800118,3672.344775845534,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,55.0,0.0,67.0,1.0,67.0,46510.0,0.0,3508.9833194821726,3508.9833194821726,0.0,5747.130534172058,,,,,,,,,,,,,,,,1571.1044343252381,953.3109958890635,3407.126448831208,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,55.0,0.0,204.0,2.0,137.0,46647.0,0.0,8422.038857548969,8422.038857548969,0.0,5757.04456114769,,,,,,,,,,,,,,,,3751.5850878166198,2401.4447230880314,7915.987688206296,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,55.0,0.0,349.0,3.0,145.0,46792.0,0.0,8604.973698769523,8604.973698769523,0.0,5767.467337846756,,,,,,,,,,,,,,,,4108.253765645927,2421.762279143837,8017.294196947821,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,55.0,0.0,402.0,4.0,53.0,46845.0,0.0,2877.576801386721,2877.576801386721,0.0,5771.6629550457,,,,,,,,,,,,,,,,1320.8444083168881,865.5109279047645,2810.3824301761006,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,55.0,0.0,501.0,5.0,99.0,46944.0,0.0,5506.287271789103,5506.287271789103,0.0,5778.986360549927,,,,,,,,,,,,,,,,2454.0648637518825,1624.505962268884,5268.603453731397,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,55.0,0.0,522.0,6.0,21.0,46965.0,0.0,997.9662158969176,997.9662158969176,0.0,5781.013107776642,,,,,,,,,,,,,,,,394.7175406201789,344.18382243974054,990.667815359253,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,55.0,0.0,537.0,7.0,15.0,46980.0,0.0,769.323515836773,769.323515836773,0.0,5782.694814443588,,,,,,,,,,,,,,,,298.1563015161962,253.08277487024927,765.6167881021321,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,55.0,0.0,591.0,8.0,54.0,47034.0,0.0,2731.1134237228393,2731.1134237228393,0.0,5787.024331569672,,,,,,,,,,,,,,,,1171.9063129973542,829.5013781929425,2670.5009838047863,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,55.0,0.0,608.0,9.0,17.0,47051.0,0.0,600.4465851240053,600.4465851240053,0.0,5788.860745429993,,,,,,,,,,,,,,,,179.99293970575872,200.70784629904745,597.9846898388463,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,55.0,0.0,732.0,10.0,124.0,47175.0,0.0,7634.818270372686,7634.818270372686,0.0,5797.892614603043,,,,,,,,,,,,,,,,3790.7483290838454,2122.549986034907,7171.937414981269,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,55.0,0.0,768.0,11.0,36.0,47211.0,0.0,2096.4622231435874,2096.4622231435874,0.0,5800.934005498886,,,,,,,,,,,,,,,,977.3049409450874,680.883696253239,2063.342587857422,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,55.0,0.0,850.0,12.0,82.0,47293.0,0.0,5553.320317371433,5553.320317371433,0.0,5807.15570807457,,,,,,,,,,,,,,,,2695.0645549949127,1621.14201682878,5337.6626865483995,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,55.0,0.0,959.0,13.0,109.0,47402.0,0.0,6645.909942522611,6645.909942522611,0.0,5815.177778482437,,,,,,,,,,,,,,,,3189.456163638838,1946.0611949789513,6304.563784470448,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,55.0,0.0,1009.0,14.0,50.0,47452.0,0.0,2895.0273606635433,2895.0273606635433,0.0,5819.210803985596,,,,,,,,,,,,,,,,1386.1784444260225,858.1228709452076,2828.546985427668,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,55.0,0.0,1097.0,15.0,88.0,47540.0,0.0,5618.931951372825,5618.931951372825,0.0,5826.428385257721,,,,,,,,,,,,,,,,2645.391383073082,1610.5728413426193,5391.529038701097,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,55.0,0.0,1195.0,16.0,98.0,47638.0,0.0,4578.195370940491,4578.195370940491,0.0,5833.691136598587,,,,,,,,,,,,,,,,2134.011300841029,1178.893951214915,4373.43569915722,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,55.0,0.0,1234.0,17.0,39.0,47677.0,0.0,2229.220744558182,2229.220744558182,0.0,5836.976589918137,,,,,,,,,,,,,,,,992.6383911348825,666.1861679038933,2192.7005478517735,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,55.0,0.0,1308.0,18.0,74.0,47751.0,0.0,3869.558641992889,3869.558641992889,0.0,5842.647532701492,,,,,,,,,,,,,,,,2094.388646032061,1125.9511558835814,3718.292174360877,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,55.0,0.0,1338.0,19.0,30.0,47781.0,0.0,1438.4115936901526,1438.4115936901526,0.0,5845.30991435051,,,,,,,,,,,,,,,,585.6166642807567,427.1949855519256,1422.2653591208511,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,55.0,0.0,1414.0,20.0,76.0,47857.0,0.0,4183.901100251839,4183.901100251839,0.0,5851.098780870438,,,,,,,,,,,,,,,,1934.0631899881366,1292.2868235623555,4040.953251063803,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,56.0,0.0,59.0,1.0,59.0,47916.0,0.0,3388.658596163877,3388.658596163877,0.0,5911.421502113342,,,,,,,,,,,,,,,,1624.771374438209,1020.1505933075491,3296.0931782502726,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,56.0,0.0,124.0,2.0,65.0,47981.0,0.0,2934.4279609490745,2934.4279609490745,0.0,5916.556866645813,,,,,,,,,,,,,,,,1218.2429446129847,858.4685532047249,2858.100269819045,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,56.0,0.0,191.0,3.0,67.0,48048.0,0.0,3262.2139525703988,3262.2139525703988,0.0,5921.746443986893,,,,,,,,,,,,,,,,1438.040649397107,970.2425452275725,3169.034263324113,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,56.0,0.0,403.0,4.0,212.0,48260.0,0.0,12651.604004002616,12651.604004002616,0.0,5936.75420665741,,,,,,,,,,,,,,,,5873.351383818535,3233.670239872141,11417.871382015095,96.16981132075472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,56.0,0.0,444.0,5.0,41.0,48301.0,0.0,2544.986197762999,2544.986197762999,0.0,5940.186495065689,,,,,,,,,,,,,,,,1130.284779038582,776.9380542369709,2501.145667489907,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,56.0,0.0,657.0,6.0,213.0,48514.0,0.0,12776.214616227397,12776.214616227397,0.0,5955.348792314529,,,,,,,,,,,,,,,,6205.631822140734,3166.27661105582,11465.880919030462,59.198356807511736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,56.0,0.0,681.0,7.0,24.0,48538.0,0.0,1021.0397538272535,1021.0397538272535,0.0,5957.620512723923,,,,,,,,,,,,,,,,326.99804324166126,331.0554770822317,1014.2060067962501,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,56.0,0.0,811.0,8.0,130.0,48668.0,0.0,8121.103820701588,8121.103820701588,0.0,5967.054562330246,,,,,,,,,,,,,,,,3913.585636280449,2304.818412092071,7619.95764563076,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,56.0,0.0,946.0,9.0,135.0,48803.0,0.0,8523.72644584509,8523.72644584509,0.0,5977.429526805878,,,,,,,,,,,,,,,,4005.603317726438,2511.102024291537,7990.960958910931,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,56.0,0.0,1047.0,10.0,101.0,48904.0,0.0,6260.73620198722,6260.73620198722,0.0,5984.852952480316,,,,,,,,,,,,,,,,3009.2551887614154,1830.316238867771,5962.764192114427,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,56.0,0.0,1091.0,11.0,44.0,48948.0,0.0,2244.951337288935,2244.951337288935,0.0,5988.461304426193,,,,,,,,,,,,,,,,1036.6740765653824,705.6351964444528,2201.539217137194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,56.0,0.0,1271.0,12.0,180.0,49128.0,0.0,11292.434775968995,11292.434775968995,0.0,6001.247845411301,,,,,,,,,,,,,,,,5080.261717186104,3166.6797195821478,10388.376042918402,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,56.0,0.0,1423.0,13.0,152.0,49280.0,0.0,9391.807855585614,9391.807855585614,0.0,6012.149482965469,,,,,,,,,,,,,,,,4395.1486523499625,2631.2739588150203,8732.47773816659,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,56.0,0.0,1589.0,14.0,166.0,49446.0,0.0,10433.318330842658,10433.318330842658,0.0,6024.0081470012665,,,,,,,,,,,,,,,,4758.010761428273,2864.2246700343653,9653.1416861317,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,56.0,0.0,1681.0,15.0,92.0,49538.0,0.0,5734.491941523322,5734.491941523322,0.0,6030.944868803024,,,,,,,,,,,,,,,,2640.7308521977357,1655.6407369170227,5497.041744865995,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,56.0,0.0,1802.0,16.0,121.0,49659.0,0.0,6966.429874268458,6966.429874268458,0.0,6039.794427871704,,,,,,,,,,,,,,,,3234.3452879544798,1998.7840174495543,6581.655750176138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,56.0,0.0,2012.0,17.0,210.0,49869.0,0.0,13538.954733850687,13538.954733850687,0.0,6054.72435092926,,,,,,,,,,,,,,,,6224.908589268081,3584.882401139172,12243.967898002385,59.86904761904761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,56.0,0.0,2133.0,18.0,121.0,49990.0,0.0,7176.0311674140585,7176.0311674140585,0.0,6063.395719528198,,,,,,,,,,,,,,,,3614.8144215235347,2061.2847943040506,6745.384006416126,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,56.0,0.0,2180.0,19.0,47.0,50037.0,0.0,2893.1687713726005,2893.1687713726005,0.0,6067.254745960236,,,,,,,,,,,,,,,,1224.4852397349605,866.7727394928304,2838.4564215265814,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,56.0,0.0,2274.0,20.0,94.0,50131.0,0.0,5273.99946019327,5273.99946019327,0.0,6074.310835599899,,,,,,,,,,,,,,,,2561.0740612999743,1550.8471408804878,5038.296795226302,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,57.0,0.0,156.0,1.0,156.0,50287.0,0.0,8613.367532053611,8613.367532053611,0.0,6172.138274908066,,,,,,,,,,,,,,,,4033.6811776248924,2255.754828017042,7992.105373717839,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,57.0,0.0,227.0,2.0,71.0,50358.0,0.0,4093.4833747446237,4093.4833747446237,0.0,6177.574631929398,,,,,,,,,,,,,,,,1956.2693073439627,1209.4942588117995,3958.5468007239256,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,57.0,0.0,334.0,3.0,107.0,50465.0,0.0,7061.564570167129,7061.564570167129,0.0,6186.1227247715,,,,,,,,,,,,,,,,3557.802438464945,1992.611513908327,6687.56727652791,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,57.0,0.0,382.0,4.0,48.0,50513.0,0.0,2490.2479330992696,2490.2479330992696,0.0,6189.995278835297,,,,,,,,,,,,,,,,1089.1138267155022,766.2796848050026,2440.410880297222,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,57.0,0.0,433.0,5.0,51.0,50564.0,0.0,3421.621680121453,3421.621680121453,0.0,6194.072864770889,,,,,,,,,,,,,,,,1588.2333513892595,1057.4799921769186,3343.965744945547,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,57.0,0.0,447.0,6.0,14.0,50578.0,0.0,746.7277377986135,746.7277377986135,0.0,6195.665641069412,,,,,,,,,,,,,,,,265.29679382946694,254.95610463861573,743.7573400250258,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,57.0,0.0,465.0,7.0,18.0,50596.0,0.0,763.7342333042839,763.7342333042839,0.0,6197.559031486511,,,,,,,,,,,,,,,,272.9637642514433,260.88225241599747,759.5804660137718,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,57.0,0.0,636.0,8.0,171.0,50767.0,0.0,10103.917300065705,10103.917300065705,0.0,6209.8151886463165,,,,,,,,,,,,,,,,4710.921884378332,2922.091136889236,9307.65731515216,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,57.0,0.0,797.0,9.0,161.0,50928.0,0.0,9490.31898658669,9490.31898658669,0.0,6221.292073011398,,,,,,,,,,,,,,,,4179.4689906884805,2608.651759429974,8826.250729815654,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,57.0,0.0,1000.0,10.0,203.0,51131.0,0.0,11863.804602108965,11863.804602108965,0.0,6235.633732318878,,,,,,,,,,,,,,,,5818.347812911117,3236.0837791048957,10693.373369457477,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,57.0,0.0,1083.0,11.0,83.0,51214.0,0.0,4353.553137022349,4353.553137022349,0.0,6241.912530422211,,,,,,,,,,,,,,,,1913.5267522330553,1278.1826187757151,4198.929345932938,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,57.0,0.0,1131.0,12.0,48.0,51262.0,0.0,2848.5567534775523,2848.5567534775523,0.0,6245.812101364136,,,,,,,,,,,,,,,,1377.1660611969844,850.0505912188032,2785.238020560657,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,57.0,0.0,1276.0,13.0,145.0,51407.0,0.0,9015.004325643817,9015.004325643817,0.0,6256.314532756805,,,,,,,,,,,,,,,,4183.342139877089,2564.357552893957,8416.836551913548,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,57.0,0.0,1333.0,14.0,57.0,51464.0,0.0,2232.117251629035,2232.117251629035,0.0,6260.769718170166,,,,,,,,,,,,,,,,994.8926253677844,619.3147158387983,2177.5859579410117,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,57.0,0.0,1431.0,15.0,98.0,51562.0,0.0,6277.187155362838,6277.187155362838,0.0,6268.084718942642,,,,,,,,,,,,,,,,2851.6520876197596,1816.6813662233828,6003.728979755857,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,57.0,0.0,1569.0,16.0,138.0,51700.0,0.0,8897.579155064028,8897.579155064028,0.0,6278.642324924469,,,,,,,,,,,,,,,,4091.6702830496547,2490.8426266753927,8341.269925929106,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,57.0,0.0,1671.0,17.0,102.0,51802.0,0.0,5609.918151187104,5609.918151187104,0.0,6286.226407527924,,,,,,,,,,,,,,,,2722.362524061004,1642.3783918680529,5337.574748481365,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,57.0,0.0,1750.0,18.0,79.0,51881.0,0.0,4607.5682326405595,4607.5682326405595,0.0,6292.158472061157,,,,,,,,,,,,,,,,2180.0469592617487,1383.8634526673204,4439.784307166049,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,57.0,0.0,1779.0,19.0,29.0,51910.0,0.0,1387.8175349690064,1387.8175349690064,0.0,6294.789024353027,,,,,,,,,,,,,,,,569.3460288306774,422.15147949298887,1372.6791793122295,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,57.0,0.0,1850.0,20.0,71.0,51981.0,0.0,3634.209098914743,3634.209098914743,0.0,6300.243210554123,,,,,,,,,,,,,,,,1561.5121193746443,1160.3212390814444,3526.8686070461863,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,58.0,0.0,85.0,1.0,85.0,52066.0,0.0,4952.598014000448,4952.598014000448,0.0,6382.318289756775,,,,,,,,,,,,,,,,2371.990914992056,1453.71499184547,4755.734520746868,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,58.0,0.0,233.0,2.0,148.0,52214.0,0.0,8664.942478660889,8664.942478660889,0.0,6393.528985738754,,,,,,,,,,,,,,,,4016.7004093328937,2472.6157491407657,8078.549367447066,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,58.0,0.0,442.0,3.0,209.0,52423.0,0.0,13851.893844604705,13851.893844604705,0.0,6408.248124837875,,,,,,,,,,,,,,,,6575.688112423457,3602.2253994148627,12490.065094202402,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,58.0,0.0,491.0,4.0,49.0,52472.0,0.0,3141.7266358190045,3141.7266358190045,0.0,6412.28821182251,,,,,,,,,,,,,,,,1568.1876753004144,934.1485656407193,3067.953393122405,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,58.0,0.0,644.0,5.0,153.0,52625.0,0.0,9682.466175945172,9682.466175945172,0.0,6423.391756534576,,,,,,,,,,,,,,,,4443.099012889434,2718.3651998902383,9011.683710683767,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,58.0,0.0,671.0,6.0,27.0,52652.0,0.0,1376.221263081793,1376.221263081793,0.0,6425.899938821793,,,,,,,,,,,,,,,,553.4714883089964,426.97287068974674,1362.6401730705213,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,58.0,0.0,884.0,7.0,213.0,52865.0,0.0,12950.55642976956,12950.55642976956,0.0,6441.0156972408295,,,,,,,,,,,,,,,,6171.799286175893,3288.3952550092126,11647.610792606696,59.198356807511736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,58.0,0.0,952.0,8.0,68.0,52933.0,0.0,4159.67734734084,4159.67734734084,0.0,6446.277462005615,,,,,,,,,,,,,,,,1934.782424073701,1224.9527815599868,4032.1442867906185,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
